Longitude,Latitude ,Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.75,42.75,7.769709587,10.0010252,8.272945057,0.000183586,6.652026653,8.487808228,7.894158085,0.000186453,6.771930218,6.94459343,6.831908345,0.000183689,6.588357449,6.880245209,6.766669989,0.000164985,6.558930397,6.768341064,6.682725747,0.000194895,6.670717716,6.755098343,6.694861611,0.000164221,6.459563255,6.649967194,6.521313707,0.000157835,6.554903984,6.790714741,6.692060669,0.000170368,6.608375072,7.341482639,7.079509139,0.000191153,7.228499889,7.443984985,7.365299821,0.00018135,7.305499077,7.446207047,7.378936887,0.000180377,7.298783302,7.381224632,7.32758836,0.00015581,7.212739944,7.515939236,7.316328208,0.000143461,7.521140575,7.903916359,7.680095752,0.000169966,7.850100517,7.98830986,7.911462347,0.000176047,7.472168922,7.850424767,7.702117682,0.000160392,6.397210121,7.309515953,6.659574032,0.00018349,6.247693062,6.621174335,6.391569376,0.000180124,6.728806019,7.538166046,7.092807174,0.00016775,7.569522381,7.757260323,7.662965377,0.000180466,7.497396946,7.745772839,7.574065487,0.000163846,7.337792873,7.576887608,7.439979672,0.000175249,7.367397308,7.594553471,7.448994835,0.000165494,7.208886147,7.408791065,7.282114546,0.000175813,7.245243073,7.402484417,7.307399154,0.000164283,6.716769218,7.398527622,7.069547971,0.000150224,6.565654755,6.817387581,6.708422542,0.000171725,6.680679798,6.802211285,6.731288632,0.00016779,6.524729252,6.725174427,6.582729141,0.000167279,6.450574875,6.617630005,6.517586986,0.000171237,6.552364826,6.70895195,6.647658189,0.00014272,6.582127571,6.676181793,6.642066002,0.000152397,6.346505642,6.55777359,6.448347648,0.000155019,6.18139267,6.342265129,6.275156975,0.000154484,6.33546114,6.532135963,6.405724009,0.00015245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.25,42.75,2.758590237,6.252674167,4.466577049,0.000247277,3.16207704,8.095709721,5.355544566,0.000278299,4.059257184,5.824256037,4.930985745,0.000268589,4.005425645,6.040895212,4.839457719,0.000271854,3.565767489,6.018353747,4.817798286,0.000266389,3.958660861,6.229395117,4.959776108,0.000255982,3.444433579,6.154740153,4.70006105,0.000252821,2.465169031,5.810957239,4.203304892,0.000272888,4.155373695,6.201257514,5.045206288,0.000240335,3.155670202,6.129485467,4.775506292,0.000251483,4.557878355,6.910304049,5.698313435,0.000234772,3.938216025,8.19963232,5.357838102,0.000266428,3.525775516,5.354475883,4.222754476,0.00028821,2.312462429,6.124520745,4.067653594,0.000285729,2.347025328,6.173940158,4.482002886,0.000260566,3.387541798,5.633042195,4.308070916,0.000275398,3.717889502,6.69733302,4.904930842,0.000266109,4.070182172,6.856865622,5.527113982,0.000257011,3.518952259,6.474203891,5.141592883,0.000261465,3.81330072,6.230711354,4.988807763,0.000259563,4.365478942,5.967519553,5.138341885,0.000257346,3.760802594,6.472440469,4.814607503,0.00026304,5.047567686,6.564550804,5.742054887,0.000245664,2.969314259,5.86681807,4.573561581,0.00026384,3.082665973,6.151049398,4.331598654,0.000264316,2.952833811,5.34713809,4.43537097,0.000271496,4.359370657,6.24458711,5.18208403,0.000251303,3.798986905,6.365129773,4.962224887,0.00025369,4.255233635,5.840412193,5.122002961,0.000240584,4.198974172,7.735062797,5.493963125,0.000241395,3.36526248,6.145993182,4.729786855,0.000264959,4.707196531,6.354148805,5.496584598,0.000253463,4.93401633,8.086238076,6.024368908,0.000236683,3.942462309,6.934782557,5.223267092,0.000259175,4.05636078,7.115322421,5.316677265,0.000242474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.75,42.75,-1.333642602,8.159590721,4.480215246,0.000284723,1.259688377,12.57151508,6.224865943,0.000295245,1.986846566,11.45473385,6.229830613,0.000294242,1.806975722,10.21678066,6.407042652,0.000296872,1.964429736,11.00921631,5.894799441,0.00029694,1.838861465,12.86485767,6.303542833,0.000290837,2.293143034,8.807441711,5.881617248,0.000290773,0.535324514,8.691153526,4.887723108,0.00030216,3.233493567,8.014024734,5.380951087,0.00028078,1.935506463,7.985278606,5.275465399,0.000288651,3.468673706,11.33974171,6.765527805,0.000273737,3.119046926,8.687754631,6.146835387,0.000291399,1.656168222,8.439386368,5.452951054,0.000307009,0.618932903,7.269883156,4.760880003,0.000309416,0.672365487,10.21627998,5.049345593,0.000297645,1.871263504,8.69760704,5.412269225,0.000304522,1.601239204,14.17940426,5.765645425,0.000299852,3.177832127,9.753566742,6.183293362,0.00029323,2.226320028,8.822831154,6.045615375,0.000293452,2.574948788,9.22178936,5.901277264,0.000294852,1.988381743,10.17395496,6.648889909,0.00029069,2.679822683,7.564469337,5.407996436,0.000299626,4.196863651,10.54561329,7.017257333,0.000280297,1.078310728,8.093922615,5.140648127,0.000301746,1.057670116,10.14535618,5.298856537,0.000301412,0.838655829,9.290410995,5.621108562,0.000300018,2.844441175,10.28986168,6.561004301,0.000291908,2.65034914,8.088763237,5.811588645,0.000289099,3.065865993,9.84075737,6.216941734,0.000285344,2.990983248,11.09891319,6.665660024,0.00028058,1.801505685,8.680037498,5.346418589,0.000290842,1.920900941,10.45660782,6.563394258,0.000282574,4.540241241,9.876585007,7.079638243,0.000273376,3.081003904,9.067827225,5.909361442,0.000285155,2.478166103,10.67997837,6.209787647,0.000283197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.25,43.25,8.700294054,11.4324683,9.853390448,0.00020178,6.998171853,9.767430602,8.036172667,0.000217058,6.152543948,8.835868457,7.292464055,0.000226274,6.211134708,8.741527082,7.047525945,0.000230969,4.706085808,7.225749696,6.066912023,0.000236193,6.561946118,8.72434566,7.252108513,0.000223035,7.473150786,10.14569224,8.615492043,0.000219885,7.056396951,9.731396277,8.236377874,0.000222516,7.467327022,10.11868783,8.683759109,0.000212293,7.359812922,8.895634244,8.229057368,0.000221796,7.861295744,10.51844783,8.829064706,0.000210307,7.843868095,9.685257363,8.621244994,0.000211008,6.145411857,9.98664574,8.714061215,0.000226925,6.505764854,10.55742736,8.223635157,0.000223897,6.725413663,9.055606789,7.520170737,0.000233451,4.899687734,6.48185981,5.805583202,0.000245528,5.821811291,8.516559142,7.090488208,0.00023002,7.290389003,10.25102636,8.967095425,0.000216661,6.881604712,8.724949987,7.626082099,0.000225603,7.155591637,10.11653119,8.159740366,0.000215349,7.611106149,10.06124485,8.649383452,0.000221585,6.952647861,10.0173294,8.295608049,0.000210459,7.26698093,10.28826772,8.161373842,0.000221057,6.962086194,8.518861577,7.584049551,0.000220173,5.83217916,9.173428671,6.812941483,0.000222236,5.919387234,7.555799038,6.60911208,0.000232776,6.016904394,7.866849321,6.651840819,0.000235994,5.433290549,7.00738311,6.302040921,0.000232227,5.968192299,8.123927969,6.667363015,0.000226126,6.699605163,8.331913118,7.389807197,0.000227087,6.222566407,7.987623002,6.786139895,0.000228669,5.699091896,6.719974759,6.246767207,0.000230915,6.417457791,7.69739331,6.944694472,0.000227423,6.865701128,9.787817725,8.112257472,0.000221565,7.146387132,9.162413635,8.141904964,0.000217302
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.75,43.25,8.898531914,11.39769268,9.744367599,0.000198065,7.579887867,9.537611961,8.331686378,0.000207104,6.505506992,8.762247086,7.238906026,0.00021794,6.135055065,8.291891098,6.793344816,0.000226833,4.805864334,6.653471947,5.854338606,0.000230894,6.548345089,7.234891415,6.812104305,0.0002179,7.182550907,9.497339249,8.267045259,0.000216207,7.209356785,9.061330795,7.907398144,0.00022018,7.342758179,9.546316147,8.424372633,0.000209451,7.195347309,8.757904053,7.959232926,0.000215273,7.612787247,9.761813164,8.595497688,0.000207097,7.529970169,9.003156662,8.234618902,0.000205739,7.024743557,9.475422859,8.467261831,0.000221593,6.338851929,9.817968369,8.200798829,0.00022031,6.5111022,8.808193207,7.31024313,0.000227314,5.058963776,6.210352898,5.644206325,0.000237526,5.068376064,7.853305817,6.583498041,0.000228623,7.288764477,9.972561836,8.474998434,0.000214371,6.649354935,8.086061478,7.274331967,0.000223909,6.788825989,8.072710037,7.426085393,0.00021322,7.471321583,9.618603706,8.290445407,0.000215833,7.344355583,9.778496742,8.176830451,0.00020513,6.974858284,8.622899055,7.686273694,0.000217593,6.883016109,7.657443047,7.334801992,0.000215635,5.777083397,7.954122543,6.549928188,0.000215255,5.560534,6.895743847,6.271812042,0.000227358,6.111366749,6.880442142,6.367865761,0.000231883,5.579249382,6.466557026,6.064960957,0.000227819,6.037446022,7.359850407,6.422757347,0.000221065,6.61517334,7.595306396,7.060542822,0.000219899,6.229216576,7.846496582,6.599007845,0.000219755,5.665926933,6.44292593,6.034382383,0.000223946,6.088464737,7.198042393,6.676185091,0.000222104,6.739720345,9.262104034,7.864475926,0.000216158,7.311625481,8.653828621,7.945307255,0.000211091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-64.25,43.25,6.338745117,8.193152428,7.507758401,0.000244626,4.088047504,8.607217789,6.309312542,0.000251121,3.48542881,6.371778965,4.604155342,0.00026239,2.535544634,6.833776474,4.02360942,0.000273571,3.59101963,5.94408083,4.768495619,0.000256326,2.491124392,6.514219761,4.099461536,0.000264625,4.025601864,5.774796486,4.865890384,0.000263062,1.388809562,5.32981348,3.719020456,0.000278557,2.425372124,5.701983452,4.09689033,0.000272571,4.199702263,6.281843662,4.879717429,0.000263332,4.030233383,6.117919922,4.923354626,0.000260029,2.257534742,6.724771976,5.085966627,0.000263323,3.251912355,7.536994457,5.42454656,0.000268044,2.073304176,6.974674225,4.181285183,0.000281887,3.592078209,5.319574833,4.327347914,0.000272045,2.000144482,5.042001247,3.284769158,0.000282036,3.127757311,5.623744488,3.942809602,0.000271694,2.419656515,7.075741291,4.245363474,0.000277662,2.4528234,5.420828342,3.817498604,0.000281214,2.903836012,4.696096897,3.697012881,0.000277366,4.938660622,5.955442429,5.447574457,0.000264515,3.38333559,5.337854385,4.063601991,0.00027205,3.441308975,5.223442554,4.523856699,0.000269703,3.15547514,5.302485466,4.55165869,0.000253645,2.00985074,5.048504829,3.319383681,0.000277228,2.474340916,4.189553261,3.314947228,0.000287013,3.738343716,5.045620441,4.305529555,0.000264926,3.432698965,4.674903393,4.159919659,0.000261776,2.83181262,4.414945602,3.633784572,0.000265421,3.534740925,5.42241621,4.415165861,0.000255802,3.09734416,5.180493832,4.198848844,0.000266792,3.615473509,5.283971786,4.260453522,0.000265228,4.681009769,5.789034367,5.222015182,0.000248545,3.697000265,6.009938717,4.850033025,0.000253115,5.187335491,6.659855843,5.882252018,0.000242039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-64.75,43.25,7.474720955,9.355566025,8.356379422,0.000218462,4.1320858,9.196766853,6.658389966,0.000236441,4.084096432,5.863707542,5.024146914,0.000242529,3.562881947,5.995237827,4.55026269,0.000252609,3.808951139,5.114490032,4.59968855,0.000246405,2.651875496,5.158875465,4.300428887,0.000247943,4.102469444,6.279743671,5.069242915,0.000244825,2.425597668,5.473628998,4.205747048,0.000261175,4.131626129,5.864424229,4.856262962,0.000250765,4.419639111,6.087386608,5.270998597,0.000241451,3.908910751,5.800139427,4.976987143,0.000252672,2.435035467,6.384095192,4.84694312,0.000254692,2.741705179,6.737831593,4.882722696,0.000262124,2.516908169,6.839083195,4.688919087,0.000269144,2.505615234,5.414041996,4.241536061,0.000264253,2.734255075,4.665118694,3.682621022,0.000262609,3.175026894,4.929966927,3.863516668,0.000261005,3.33712101,6.557993412,4.729784926,0.000259601,3.601284504,5.459422588,4.492697934,0.000259698,3.004881382,4.630114555,3.98454986,0.000261028,4.701046944,5.987500668,5.432329853,0.000254406,2.954903841,6.10658884,4.716804663,0.000255848,4.118207455,6.075026035,4.909380635,0.000246463,4.225705624,6.359594822,5.391603271,0.000231286,2.487791061,5.184589863,3.802634776,0.000258455,3.216069937,4.404126644,3.877435605,0.000263668,3.417360783,5.175449371,4.319440822,0.00025492,3.487406969,5.255948067,4.365718345,0.000246628,3.433626175,4.695717335,4.122296929,0.000242778,3.938590527,5.453175068,4.601057609,0.000235443,3.308738232,5.380481243,4.51319627,0.000250328,3.797997236,5.148794174,4.398867508,0.00024915,4.984557152,5.759336472,5.285428325,0.000227548,3.870859385,6.525831223,5.33382829,0.000233582,5.67416048,6.773073196,6.21241188,0.000219428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.25,43.25,4.339239714,7.612764036,6.388850233,0.000256841,4.211893816,6.437581336,5.533791318,0.000265074,2.874796904,5.567098055,3.860945125,0.000270766,3.019074722,5.830754264,3.818624513,0.000277778,3.154368165,4.785933792,4.028489951,0.000267061,2.257822306,4.802199178,3.628180475,0.000271652,3.597658297,4.62999045,4.110855072,0.000269945,1.576308488,4.736558912,2.855261934,0.000290021,2.759242197,4.93706048,3.643276253,0.000275121,2.803040943,5.477030734,4.177196033,0.000268965,3.751861352,5.058021435,4.379260958,0.000280502,2.11119829,5.292714146,3.746270578,0.000281542,1.358526653,5.192991521,3.089268771,0.000291581,1.75700999,5.704651201,3.430238046,0.000291379,1.949986588,5.078073805,3.432990483,0.000283252,1.871370023,4.361762455,3.062462089,0.000283613,2.631636484,4.622623696,3.378699451,0.00027924,2.118187669,6.064113272,3.683580089,0.000284823,2.822772305,4.755657975,3.522559343,0.000284477,2.553323026,4.624459304,3.38352573,0.000282212,3.713943532,5.311810597,4.450154887,0.000275322,2.668989639,5.335751093,3.528750906,0.00027936,3.166695966,5.004149244,4.111559273,0.000268554,3.413719216,4.779123137,4.323935402,0.000253321,1.362141069,4.46953742,2.869188679,0.000285222,2.429287998,4.385674486,3.227103299,0.000290941,2.958637766,4.387301225,3.768227536,0.000274594,2.733221637,4.300585054,3.534617789,0.000271796,2.962868454,4.242381702,3.516060064,0.000265303,3.291738099,5.118122923,3.963061257,0.000254787,2.691904193,5.272303908,3.773570998,0.000273599,3.238938358,5.530852416,3.977396146,0.000268885,4.704153168,5.09533333,4.884655733,0.000246143,3.50092467,5.231822,4.420826216,0.000257391,4.393473043,5.518126696,5.133566239,0.000243876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.75,43.25,0.354971816,11.8043055,7.282244649,0.000295024,2.284172124,11.45748869,6.79781453,0.000300399,1.180974999,10.42155231,5.742035623,0.000307885,3.067938646,9.221824661,6.407231542,0.000303602,3.141958923,9.881652879,6.258608455,0.000302313,2.308793616,9.989247791,5.791050912,0.00030744,1.899281752,8.558381842,5.792161087,0.000308229,0.82190454,7.689728915,4.795550951,0.000317928,1.880260867,7.714055584,5.257590179,0.000311001,1.76629192,9.608609549,5.941255692,0.000305531,2.26941074,10.23105513,6.488372957,0.000302354,2.278007552,9.322315408,5.793242514,0.000308365,1.421794317,6.936298789,4.452130641,0.000321105,1.093773727,7.572387886,4.976805746,0.000316785,1.326512289,9.127273726,5.397211513,0.0003108,1.912416727,9.567025798,5.545177221,0.000310563,2.301227479,10.73705638,5.853207852,0.000308054,2.520694193,8.330192868,5.593900035,0.000312135,2.258726712,8.285945106,5.641007417,0.000310848,2.380373798,7.54504845,5.516336864,0.000311445,2.433388075,9.399508649,6.231006931,0.000306424,1.708281631,9.315155091,5.416314159,0.000312761,3.212343293,8.780029516,6.23841093,0.000302354,0.728459431,8.143230251,5.176568634,0.000307955,0.737577003,10.36715867,5.076772561,0.000314845,1.367046172,8.409262921,5.470257085,0.000311963,2.170996676,9.609793973,6.090167832,0.000305136,1.416362915,7.887602217,5.333287082,0.000309271,2.565740955,8.654404284,5.942987275,0.000304072,2.042370652,9.412479061,6.144807694,0.000300416,1.913413112,8.758596431,5.78475692,0.000307019,2.912425099,8.286506798,6.130337395,0.000303582,3.659109313,10.45959088,7.279209136,0.000292196,2.935452968,9.131388831,5.884749429,0.000303769,2.948562914,11.55328352,6.978289534,0.00029511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.25,43.25,1.887861664,11.94758715,7.388584016,0.000291463,3.760208885,8.967451209,6.982211011,0.000295234,3.011140946,8.889509616,5.975973299,0.000300527,3.615757019,8.663352625,6.348583994,0.000299343,3.586092598,8.852587052,6.305294008,0.000296643,2.414798915,7.725649112,5.661843744,0.000303857,2.675629005,8.090033098,5.881599888,0.000302644,1.130171817,7.197749636,4.745625073,0.000312828,3.236652783,7.309565773,5.46181153,0.00030337,2.212092896,9.360488857,6.227437411,0.000298539,3.56267104,9.500787788,6.895478705,0.000295459,3.919898796,9.039026583,6.089005251,0.00030216,2.325774903,6.735085774,4.655391456,0.000314925,1.575219405,6.801364077,4.95220884,0.000313004,2.102635213,7.593819195,5.390096782,0.000305969,2.912671616,8.103944899,5.451397407,0.00030619,2.849218232,8.221322169,5.646373223,0.000304986,3.485647505,7.593917771,5.740264971,0.000306828,2.764848371,7.408080559,5.600846945,0.000305796,2.892808731,6.926918,5.490580388,0.000306248,3.395693243,8.845871367,6.268174171,0.000301311,2.721826563,8.15529318,5.426850417,0.00030674,3.950752197,8.657665331,6.413279357,0.000296306,2.23729416,8.336657332,5.545483095,0.000299694,1.493661863,8.379535897,4.912148048,0.000310794,1.901317724,7.595730788,5.217752101,0.000309003,2.833097123,7.801267384,5.680323414,0.000301211,2.687761572,7.004032254,5.40204028,0.000303547,3.364951876,8.501701939,6.05320968,0.000297154,3.124811194,8.586567939,6.133085016,0.000294737,2.599927259,8.346730986,5.765135742,0.000301552,3.720722818,7.613331087,6.018926346,0.000299108,4.363510971,9.924563807,7.232782047,0.000286735,3.254598821,8.136051491,6.134927643,0.000297013,3.332440083,10.55538126,6.935856614,0.000289784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.75,43.25,5.849952214,10.47859468,8.001396024,0.000248451,5.429169122,7.456188095,6.662945253,0.000260638,5.23530601,6.919680927,5.884296757,0.000253366,5.678736231,6.854089919,6.17765588,0.000249526,5.034941427,7.067503832,6.173029879,0.000247742,4.908491273,6.526264114,5.455441153,0.000255508,5.550281222,6.726443841,6.172842359,0.000248173,5.021973173,7.632577587,6.136768156,0.000244965,5.378613823,7.143523856,6.343676647,0.000240705,4.827946708,7.796661688,6.401341602,0.000252103,5.896660248,7.662076595,6.916355312,0.000252166,5.821161992,9.060956416,6.847158237,0.000248527,4.997176046,8.275068136,6.304488846,0.000249044,5.280868898,7.427156232,6.340563095,0.000255776,5.3528336,6.436132959,5.826725385,0.000260049,4.847865544,5.92133866,5.427774322,0.000255303,4.941909544,7.199567063,5.742150134,0.000256125,5.885369852,7.296769304,6.394881529,0.000254283,6.28313951,7.608564605,6.89030742,0.000242273,5.81881642,7.291064941,6.261746112,0.000249578,5.739238375,7.830350664,6.552230232,0.000250144,5.624682977,7.638370652,6.395204593,0.000245054,5.827421638,7.989032559,6.666237485,0.000245289,5.705438441,7.493465834,6.540994232,0.000241014,4.224099176,6.737097986,5.296935012,0.000253903,4.856489602,6.531386234,5.556291235,0.000251435,5.293169706,6.446935816,5.742085204,0.000248611,4.839590753,6.269914461,5.634221172,0.00025003,5.40911876,6.693831278,5.997574442,0.00024258,5.359946204,6.764641734,6.06116295,0.000247083,5.095209464,6.300070103,5.953770437,0.000242791,5.357272015,6.289150979,5.786202511,0.000247547,5.454270651,7.752227908,6.311145265,0.000241701,5.694551642,6.91169075,6.192693634,0.000244589,6.180555758,8.720956462,6.935898307,0.000237661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.25,43.25,7.583196807,9.36483047,8.324784373,0.00019731,6.926992903,8.913050582,7.36553221,0.000220227,6.218592955,7.090461578,6.647633591,0.000221437,6.348400843,6.936560912,6.632649074,0.000221591,6.257382589,7.357995581,6.711735004,0.000221713,6.351030909,6.714503531,6.515391832,0.000214856,6.20802688,7.522090914,7.007109905,0.000208187,6.868793033,7.685051158,7.017573021,0.000209714,7.059264926,8.622899372,7.555256896,0.000211223,7.188115162,7.815200148,7.45756072,0.00020412,7.131922037,7.718594376,7.455440593,0.000212279,7.16204222,8.330239157,7.647043097,0.00020727,7.517995697,8.764646526,8.157742188,0.00020371,7.312374907,9.798103875,8.434653653,0.000212604,6.585079025,8.153711095,7.230905136,0.000222841,5.65683886,6.798913836,6.530828712,0.000219966,5.861685027,6.95274131,6.303485216,0.000227385,7.12189936,8.47124875,7.746641815,0.000211114,7.5576302,8.534902419,7.851054732,0.000211058,7.037767086,8.322239579,7.561008456,0.00020834,6.824505852,8.023903202,7.463202167,0.00021489,6.985118023,8.235324924,7.574536599,0.000207642,6.868271137,7.769501975,7.309235968,0.000213574,6.890736814,8.14707251,7.40815869,0.000208251,6.1069856,8.091596726,7.004010508,0.000209067,6.123151223,7.061207955,6.471553535,0.000217945,6.384335592,7.17331108,6.614622186,0.000214557,6.331305244,6.788681021,6.467560906,0.000219624,6.330362886,6.82479401,6.569070601,0.000212953,6.430630754,7.628200656,6.848692413,0.000211264,6.158179919,6.699063603,6.518317551,0.000210753,6.020999113,7.007668797,6.397918971,0.000218241,5.933431387,6.796304288,6.228132998,0.000219647,6.393714534,6.823898513,6.530502945,0.000217764,6.912007709,7.708379418,7.230660129,0.00020673
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
